2477,2283
2473,2284
2473,2304
2472,2308
2468,2321
2473,2325
2471,2339
2476,2348
2468,2352
2478,2365
2464,2362
2475,2380
2472,2381
2468,2385
2472,2388
2468,2398
2473,2398
2469,2406
2478,2410
2467,2410
1898,2404
1888,2368
1894,2345
1896,2312
1892,2284
1890,2254
1892,2235
1898,2215
1889,2190
1898,2176
1884,2152
1900,2144
1890,2119
1890,2108
1891,2096
1888,2080
1894,2066
1891,2060
1897,2048
1885,2038
1918,2033
1908,2016
1914,2018
1914,2005
1913,2002
1915,2000
1911,1996
1913,1982
1910,1984
1916,1977
1908,1973
1920,1976
1909,1964
1912,1968
1916,1960
1911,1963
1913,1952
1911,1957
1912,1948
1912,1948
1933,1948
1924,1944
1936,1949
1926,1941
1929,1946
1930,1939
1932,1945
1933,1939
1930,1942
1933,1942
1920,1936
1934,1941
1923,1934
1933,1945
1930,1935
1928,1940
1933,1936
1930,1942
1936,1934
1927,1938
1669,1925
1661,1912
1673,1901
1662,1880
1670,1874
1671,1857
1667,1849
1670,1833
1669,1828
1670,1812
1667,1807
1673,1800
1660,1788
1673,1787
1666,1771
1668,1772
1674,1761
1669,1761
1669,1752
1668,1750
1296,1728
1289,1707
1299,1685
1288,1656
1296,1640
1290,1615
1294,1598
1297,1577
1293,1562
1295,1544
1290,1529
1298,1514
1288,1498
1299,1493
1289,1472
1296,1472
1296,1454
1293,1448
1296,1435
1293,1429
2198,1448
2194,1489
2197,1529
2188,1571
2201,1619
2193,1652
2193,1690
2197,1716
2194,1753
2195,1779
2196,1809
2200,1828
2192,1853
2197,1873
2191,1890
2197,1917
2195,1928
2196,1952
2197,1960
2197,1984
2182,1991
2179,2005
2184,2016
2172,2024
2185,2037
2176,2035
2182,2060
2182,2060
2180,2070
2181,2072
2177,2084
2183,2085
2177,2097
2184,2101
2172,2098
2184,2112
2176,2108
2181,2120
2184,2121
2180,2128
2339,2133
2336,2146
2344,2156
2334,2166
2342,2177
2330,2186
2338,2200
2338,2204
2337,2216
2340,2220
2334,2232
2337,2233
2336,2244
2340,2250
2333,2253
2345,2262
2332,2261
2336,2273
2341,2271
2334,2278
1741,2259
1736,2240
1743,2197
1738,2172
1744,2142
1734,2113
1744,2097
1741,2065
1740,2053
1742,2023
1738,2015
1741,1988
1739,1981
1743,1959
1738,1949
1744,1937
1733,1916
1744,1916
1741,1899
1739,1893
1993,1888
1992,1897
1992,1896
1988,1906
1995,1910
1990,1917
1996,1925
1986,1923
1992,1934
1993,1934
1992,1946
1994,1939
1990,1953
1992,1945
1992,1953
1994,1954
1986,1957
1996,1964
1986,1958
1992,1968
1693,1953
1690,1950
1693,1924
1690,1915
1692,1894
1688,1884
1699,1874
1688,1858
