1235,1232
1231,1231
1232,1234
1232,1233
1234,1238
1234,1240
1240,1238
1237,1242
2482,1241
2489,1483
2484,1708
1236,1877
1232,1774
1237,1652
1234,1560
2483,1487
2491,1674
2480,1860
2487,1991
2487,2098
2477,2182
1235,2245
2476,2058
2484,2113
2488,2201
1241,2268
1237,2071
1232,1881
2488,1728
1234,1856
1232,1760
2483,1641
2476,1796
2488,1955
2489,2078
2483,2172
1236,2239
1238,2050
1228,1861
2474,1719
2476,1848
1234,2002
1237,1874
2491,1725
2487,1853
2485,2000
2487,2106
2473,2195
1232,2261
2480,2065
1232,2120
2483,1962
2488,2037
1235,2147
1236,1979
2481,1806
1238,1915
2474,1805
2476,1913
1236,2049
1236,1910
2489,1756
1243,1880
1236,1779
2484,1651
1235,1797
1232,1713
2480,1603
1228,1761
1234,1692
1235,1589
1241,1511
1239,1453
1238,1403
1234,1364
1237,1332
1228,1316
2479,1296
1235,1526
1236,1511
1235,1446
1242,1400
1237,1360
1232,1333
2484,1306
1233,1535
1227,1513
2484,1445
1230,1643
1238,1600
1237,1515
2484,1453
1237,1645
1237,1592
1236,1507
1226,1443
1230,1393
2477,1360
2482,1580
1238,1788
1242,1712
2491,1598
1239,1753
1234,1677
2479,1575
2474,1738
1232,1909
2480,1800
1233,1915
1240,1804
1243,1675
1237,1570
2489,1494
1236,1675
1228,1621
2477,1527
1231,1706
2480,1647
1233,1796
2491,1713
1237,1848
1237,1751
1238,1624
1236,1533
2475,1465
2478,1657
2480,1848
2478,1995
1232,2107
2492,1949
1241,2024
2484,1891
2481,1978
2488,2094
1231,2184
2478,2002
1233,2068
2477,1927
2483,2012
1237,2124
2484,1964
2482,2037
1236,2140
2479,1973
2478,2046
1229,2146
1231,1979
1231,1812
1238,1682
1240,1585
1236,1508
1240,1447
1239,1397
2486,1364
2474,1580
1230,1783
1229,1707
1230,1599
1232,1517
1244,1452
2483,1407
2481,1611
1233,1806
2489,1718
2477,1850
1232,1991
1234,1861
2476,1721
2483,1854
1241,2000
1240,1873
1238,1717
1232,1606
2486,1521
1230,1702
2483,1638
1234,1787
2485,1712
2484,1841
1238,1991
2488,1862
1235,1961
2481,1836
2478,1936
2483,2062
1229,2156
1232,1984
1232,1815
2481,1686
2483,1828
1243,1981
2482,1855
2484,1955
2481,2074
2486,2165
2477,2237
2480,2290
1233,2331
1230,2127
1235,1921
2485,1769
1237,1891
1235,1785
1237,1656
2483,1561
2482,1728
2478,1907
2476,2036
1235,2142
1233,1976
2487,1806
2486,1921
2487,2054
2487,2146
1237,2222
2486,2036
2481,2094
1229,2186
2483,2008
2478,2077
1234,2175
2484,2005
1236,2065
1235,1917
1233,1762
1238,1640
1232,1551
1233,1489
1239,1435
2484,1393
1236,1596
2486,1560
1232,1726
1231,1658
1236,1564
1239,1487
2488,1433
1234,1629
2484,1584
2483,1743
1232,1913
2486,1801
1237,1918
2484,1805
1233,1919
2485,1802
1236,1912
1228,1800
1233,1668
2482,1574
2476,1740
2491,1913
2486,2044
2487,2139
1238,2211
2474,2031
2482,2086
2480,2184
2483,2253
1238,2308
1241,2105
2488,1900
1231,1990
1235,1859
2480,1715
1234,1849
2484,1755
2477,1885
1241,2024
1238,1888
1238,1731
1237,1616
1228,1534
2482,1468
1233,1657
1236,1614
2485,1524
2484,1702
1241,1883
1236,1780
2487,1645
1231,1797
1230,1711
1230,1600
2480,1518
1236,1699
2490,1640
1237,1791
1237,1708
1236,1592
2477,1509
2481,1690
1234,1870
2483,1773
2485,1894
1241,2030
2491,1891
2485,1981
2480,2095
1235,2182
1230,2004
1229,1824
1232,1694
1233,1595
1242,1514
2485,1455
2484,1649
2481,1838
2487,1983
1231,2096
1229,1939
1232,1774
2476,1658
2480,1802
2487,1964
1237,2086
2481,1931
2489,2008
2474,2119
2473,2203
2485,2264
2482,2316
2481,2353
1238,2386
1239,2161
2484,1947
1235,2022
1232,1886
1228,1738
1232,1625
2483,1544
2486,1717
1239,1898
1237,1789
1236,1665
2481,1561
1233,1727
2488,1659
2475,1804
1233,1960
2478,1844
2477,1947
2492,2072
1236,2166
2484,1993
1238,2060
1232,1911
1228,1755
1231,1634
2481,1548
2478,1723
1236,1903
2484,1796
1236,1905
2483,1794
1239,1904
2478,1798
2473,1911
1236,2043
1232,1902
2483,1748
2486,1876
2491,2019
2487,2121
1236,2202
1232,2022
2474,1839
1233,1937
