2483,2449
2489,2460
2481,2452
2484,2461
2483,2468
2481,2464
2488,2473
2483,2473
2487,2468
2487,2474
2479,2470
2485,2473
2480,2479
2479,2478
2488,2480
2480,2478
2487,2479
2489,2480
2478,2477
2485,2476
2480,2483
1231,2481
1240,2370
1234,2224
1241,2101
1241,2000
1233,1898
1239,1824
1238,1755
1229,1691
1240,1647
1234,1595
1235,1549
1241,1520
1234,1482
1235,1453
1238,1435
1229,1406
1237,1390
1234,1373
1239,1355
1241,1348
1232,1329
1237,1320
1239,1316
1229,1300
1241,1298
1235,1294
1233,1279
1240,1284
1233,1270
1237,1266
1236,1270
1228,1259
1241,1261
1234,1259
1233,1255
1242,1256
1235,1247
1236,1252
1238,1253
1230,1244
1240,1247
1237,1248
1235,1241
1239,1246
1234,1244
1237,1240
1237,1244
1232,1239
1236,1240
2483,1245
2483,1344
2485,1489
2481,1605
2487,1708
2482,1806
2478,1881
2485,1957
2486,2022
2479,2072
2487,2125
2480,2164
2483,2201
2488,2237
2474,2262
2485,2294
2482,2316
2481,2331
2485,2361
2482,2368
2488,2380
2487,2395
2475,2403
2482,2416
2486,2428
2482,2427
2484,2440
2483,2446
2487,2448
2487,2452
2479,2452
2485,2462
2484,2461
2474,2463
2489,2470
2483,2470
2483,2465
2489,2474
2481,2469
2483,2478
2483,2477
2476,2470
2485,2483
2483,2480
2486,2477
2487,2484
2479,2480
2487,2477
2481,2483
2479,2481
1238,2484
1235,2369
1239,2224
1242,2104
1232,1991
1237,1904
1236,1825
1228,1749
1236,1699
1235,1643
1239,1590
1240,1555
1231,1513
1236,1484
1236,1460
1229,1427
1237,1412
1236,1389
1240,1370
1240,1360
1232,1340
1237,1329
1234,1322
1229,1312
1240,1307
1234,1297
1238,1287
1242,1288
1232,1274
1239,1271
1236,1269
1230,1264
1238,1267
1235,1260
1237,1256
1242,1260
1233,1248
1237,1250
1239,1252
1233,1244
1237,1251
1238,1248
1226,1245
1240,1241
1235,1244
1226,1242
1239,1247
1233,1244
1232,1236
1235,1249
2481,1240
2485,1344
2491,1488
2480,1600
2485,1710
2490,1805
2478,1881
2486,1956
2483,2022
2475,2071
2487,2130
2482,2165
2479,2203
2487,2240
2482,2260
2485,2290
2487,2320
2480,2332
2485,2349
2483,2374
2479,2381
2487,2393
2480,2406
2478,2415
2484,2427
2482,2432
2484,2432
2485,2445
2479,2445
2485,2450
2485,2458
2478,2454
2485,2464
2484,2466
2475,2461
2487,2472
2484,2472
2477,2467
2485,2480
2483,2476
2485,2470
2488,2478
2481,2476
2485,2474
2480,2479
2477,2479
2487,2483
2481,2479
2480,2475
2485,2484
1234,2482
1242,2365
1240,2228
1234,2098
1235,1995
1236,1906
1228,1823
1239,1756
1233,1693
1230,1640
1243,1599
1235,1548
1236,1513
1243,1489
1232,1450
1235,1428
1237,1413
1229,1387
1236,1376
1235,1358
1231,1341
1240,1337
1235,1320
1237,1308
1242,1309
1231,1292
1237,1287
1236,1288
1230,1279
1239,1276
1234,1272
1231,1262
1239,1269
1233,1255
1237,1256
1240,1261
1231,1248
1238,1250
1236,1254
1228,1246
1239,1250
1235,1249
1232,1240
1245,1251
1234,1240
1237,1237
1236,1248
1230,1239
1236,1243
1233,1241
2479,1240
2488,1353
2480,1482
2485,1605
2489,1716
2477,1799
2483,1884
2484,1958
2478,2015
2484,2077
2483,2128
2487,2161
2487,2203
2482,2234
2485,2264
2484,2292
2478,2314
2485,2336
2482,2354
2481,2368
2488,2384
2480,2394
2486,2405
2491,2416
2478,2418
2485,2432
2484,2438
2475,2441
2483,2451
2482,2456
2482,2453
2489,2460
2480,2459
2483,2464
2484,2473
2478,2464
2487,2470
2480,2471
2474,2473
2487,2479
2483,2474
2486,2471
2485,2483
2478,2476
2485,2478
2483,2480
2474,2476
2487,2485
2480,2483
2486,2477
1240,2486
1233,2370
1237,2221
1237,2106
1227,1995
1238,1904
1234,1827
1231,1754
1241,1700
1233,1636
1239,1592
1243,1556
1230,1507
1238,1485
1236,1456
1228,1429
1240,1416
1235,1391
1239,1369
1237,1361
1233,1341
1235,1328
1237,1322
1231,1308
1238,1302
1234,1299
1234,1288
1241,1292
1233,1277
1240,1270
1241,1270
1231,1263
1237,1264
1234,1262
1228,1254
1238,1259
1236,1254
1232,1249
1241,1256
1234,1244
1239,1246
1237,1250
1229,1246
1235,1244
1233,1246
1234,1242
1239,1248
1234,1240
1237,1239
1243,1246
2481,1235
2483,1348
2483,1489
2476,1600
2483,1715
2483,1808
2486,1879
2487,1959
2477,2018
2485,2074
2485,2124
2474,2162
2487,2208
2485,2240
2482,2261
2487,2297
2483,2313
2483,2329
2487,2355
2479,2368
2488,2382
2479,2396
2476,2404
2488,2418
2480,2421
2487,2430
2491,2437
2479,2435
2481,2450
2480,2452
2475,2456
2486,2465
2483,2461
2480,2461
2489,2473
2482,2464
2483,2465
2487,2475
2480,2472
2483,2474
2483,2480
2479,2475
2487,2481
2483,2480
2485,2476
2484,2477
2478,2476
2486,2482
2485,2482
2475,2477
1238,2487
1235,2370
1241,2222
1239,2107
1235,1994
1237,1901
1239,1828
1231,1752
1237,1696
1234,1641
1231,1591
1235,1557
1231,1513
1237,1484
1241,1456
1231,1426
1240,1409
1235,1392
1232,1369
1238,1361
1235,1344
1238,1328
1241,1324
1231,1308
1237,1299
1233,1300
1232,1286
1240,1289
1235,1281
1234,1269
1244,1272
1234,1263
1238,1262
1240,1262
1229,1254
1237,1260
1235,1256
1234,1249
1239,1256
1235,1248
1237,1245
1240,1250
1232,1241
1236,1242
1233,1249
1231,1245
1237,1248
1233,1242
1238,1239
1242,1243
2483,1236
2483,1343
2486,1489
2478,1604
2484,1713
2483,1808
2483,1885
2487,1957
2477,2014
2483,2071
2482,2126
2480,2159
2481,2207
2485,2240
2486,2260
2485,2297
2482,2314
2485,2330
2486,2354
2478,2368
2485,2387
2484,2394
2475,2403
2485,2420
2484,2420
2484,2427
2490,2441
2480,2436
2484,2449
2483,2456
2479,2452
2484,2461
2486,2464
2486,2461
2489,2468
2479,2466
2486,2470
2487,2473
2476,2473
2485,2477
2483,2475
2477,2475
2489,2484
2482,2477
2483,2475
2488,2485
2480,2475
2483,2475
2483,2482
