1232,1236
1237,1233
1239,1232
1228,1235
1234,1234
1232,1239
1238,1239
2493,1240
2489,1477
2483,1700
1233,1874
1232,1769
1234,1644
1237,1555
2486,1481
2491,1672
2489,1857
2485,1994
2477,2101
2478,2186
1233,2250
2477,2064
2489,2118
2487,2202
1236,2267
1237,2064
1232,1870
2474,1722
1232,1860
1232,1763
2487,1644
2490,1795
2482,1953
2490,2075
2476,2172
1234,2236
1236,2049
1233,1861
2493,1719
2486,1853
1233,1999
1235,1864
2472,1717
2476,1849
2484,2002
2480,2118
2493,2203
1240,2270
2489,2068
1236,2116
2472,1952
2481,2034
1237,2144
1243,1974
2484,1805
1240,1920
2489,1798
2480,1913
1228,2052
1230,1897
2483,1748
1235,1878
1241,1777
2484,1653
1237,1799
1236,1712
2479,1601
1234,1759
1236,1688
1236,1586
1240,1508
1243,1449
1239,1396
1236,1358
1229,1334
1228,1309
2480,1294
1233,1528
1237,1512
1237,1446
1234,1395
1235,1353
1225,1326
2474,1306
1234,1536
1234,1515
2484,1450
1242,1646
1236,1596
1236,1508
2473,1441
1231,1640
1235,1593
1237,1508
1236,1449
1238,1396
2483,1363
2487,1572
1235,1784
1229,1702
2478,1590
1232,1755
1233,1686
2484,1578
2489,1745
1238,1908
2491,1796
1230,1909
1235,1795
1230,1671
1238,1572
2484,1499
1238,1674
1229,1619
2479,1524
1235,1708
2480,1650
1238,1799
2482,1711
1235,1843
1229,1746
1233,1626
1232,1540
2484,1471
2491,1664
2483,1850
2484,1992
1234,2102
2484,1946
1236,2029
2484,1892
2489,1978
2482,2097
1229,2186
2480,2007
1232,2078
2484,1924
2480,2015
1237,2123
2481,1952
2476,2031
1233,2144
2477,1974
2491,2052
1238,2154
1235,1977
1234,1799
1233,1670
1236,1576
1239,1504
1240,1445
1238,1398
2487,1359
2484,1574
1229,1783
1234,1708
1237,1598
1241,1514
1239,1450
2481,1396
2487,1604
1230,1807
2480,1720
2480,1857
1240,1999
1238,1869
2485,1716
2481,1847
1227,1998
1234,1861
1232,1719
1238,1611
2483,1526
1237,1702
2484,1636
1231,1788
2474,1705
2478,1843
1235,1993
2486,1860
1239,1962
2482,1835
2487,1936
2472,2070
1234,2161
1230,1991
1237,1814
2492,1682
2489,1824
1238,1976
2478,1844
2474,1951
2484,2077
2485,2176
2485,2247
2484,2302
1235,2339
1235,2123
1230,1911
2480,1753
1239,1882
1238,1780
1241,1656
2482,1564
2486,1727
2479,1902
2481,2036
1235,2142
1236,1972
2484,1806
2484,1920
2489,2050
2481,2152
1228,2230
2476,2036
2487,2096
1234,2194
2484,2011
2484,2077
1237,2176
2481,1993
1228,2061
1234,1909
1235,1755
1240,1644
1241,1552
1238,1480
1239,1421
2482,1380
1229,1594
2480,1554
1240,1729
1237,1661
1240,1565
1236,1485
2482,1422
1234,1624
2474,1581
2476,1746
1232,1915
2487,1806
1241,1920
2482,1804
1235,1911
2478,1798
1232,1912
1236,1802
1239,1671
2493,1572
2486,1743
2485,1911
2481,2041
2474,2146
1233,2218
2484,2038
2483,2098
2487,2192
2483,2259
1235,2306
1230,2097
2478,1892
1235,1980
1237,1860
2488,1713
1240,1852
2482,1755
2485,1875
1233,2019
1230,1877
1235,1728
1233,1621
1238,1537
2485,1469
1237,1661
1239,1604
2476,1517
2480,1696
1234,1881
1234,1781
2485,1652
1237,1804
1241,1711
1236,1599
2479,1513
1229,1691
2481,1636
1236,1792
1238,1709
1237,1601
2485,1511
2480,1689
1233,1874
2476,1770
2483,1896
1234,2034
2480,1891
2484,1987
2480,2103
1236,2185
1230,2005
1231,1822
1236,1686
1234,1587
1242,1511
2488,1448
2481,1647
2480,1837
2472,1987
1228,2100
1238,1939
1233,1778
2488,1652
2491,1804
2490,1964
1236,2084
2476,1927
2474,2009
2477,2124
2481,2210
2480,2274
2489,2320
2484,2359
1236,2380
1230,2157
2476,1938
1233,2020
1233,1882
1228,1739
1240,1628
2484,1540
2487,1712
1237,1890
1226,1784
1235,1654
2477,1560
1236,1733
2484,1664
2491,1810
1231,1965
2480,1839
2479,1943
2480,2069
1237,2165
2481,1991
1238,2064
1243,1915
1233,1758
1236,1632
2481,1545
2477,1718
1232,1895
2483,1790
1238,1906
2493,1796
1236,1916
2482,1796
2485,1909
1227,2047
1232,1896
2482,1742
2485,1875
2492,2021
2485,2132
1233,2212
1238,2020
