1242,1241
1241,1245
1233,1241
1234,1239
1237,1247
1237,1245
1225,1241
1241,1238
1241,1246
1236,1240
1233,1239
1241,1250
1236,1246
1233,1234
1234,1239
1239,1247
1237,1237
1235,1239
2484,1244
2480,1251
2481,1264
2481,1293
2486,1324
2482,1349
2485,1374
2484,1409
2485,1434
2474,1455
2483,1485
2485,1513
2485,1536
2478,1556
2489,1588
2490,1611
2476,1624
2480,1648
2493,1674
2477,1690
2479,1707
2484,1732
2480,1753
2479,1764
2485,1784
2491,1806
2480,1821
2482,1834
2486,1855
2481,1874
2476,1880
2489,1894
2487,1916
2478,1931
2479,1939
2480,1958
2478,1972
2477,1978
2488,1990
2489,2009
2481,2018
2473,2030
2485,2043
2484,2056
2479,2063
2482,2072
2487,2089
2484,2096
2478,2100
2484,2115
2489,2124
2476,2126
2489,2137
2485,2154
2482,2159
2480,2163
2480,2176
2489,2182
2482,2184
2481,2194
2483,2209
2478,2212
2478,2216
2486,2225
2484,2234
2480,2234
2489,2240
2484,2250
2483,2256
2476,2257
2485,2267
2483,2274
2485,2270
2481,2280
2487,2291
2479,2294
2474,2295
2488,2297
2486,2308
2478,2308
2491,2308
2485,2323
2486,2322
2474,2324
2488,2329
2491,2336
2476,2334
2488,2337
2488,2347
2480,2352
2482,2347
2483,2353
2489,2360
2483,2360
2486,2360
2487,2370
2481,2371
2476,2370
2489,2374
2485,2380
2485,2376
2483,2381
2489,2392
2480,2390
2472,2388
2480,2392
2489,2400
2484,2394
2479,2397
2491,2402
2486,2406
2481,2401
2485,2405
2484,2414
2479,2410
2483,2409
2484,2419
2484,2418
2474,2415
2483,2417
2485,2424
2483,2421
2476,2422
2487,2426
2477,2430
2476,2423
2481,2428
2493,2436
2486,2432
2480,2429
2488,2436
2485,2438
2478,2435
2484,2437
2492,2442
2484,2440
2476,2439
2487,2444
2483,2448
2477,2441
2487,2444
2490,2448
2479,2448
2474,2445
2489,2449
2486,2450
2475,2446
2489,2447
2491,2456
2476,2450
2482,2450
2481,2456
2484,2458
2483,2451
2482,2455
2484,2461
2483,2457
2479,2456
2481,2459
2488,2460
2483,2456
2482,2459
2488,2464
2485,2461
2474,2462
2485,2462
2487,2466
2476,2461
2486,2462
2494,2465
2485,2466
2474,2464
2485,2466
2488,2468
2483,2464
2482,2462
2489,2473
2480,2471
2474,2467
2486,2467
2488,2469
2477,2466
2487,2464
2488,2473
2480,2474
2476,2469
2484,2469
2489,2472
2480,2470
2493,2468
2487,2476
2486,2472
2469,2471
2485,2473
2485,2472
2481,2468
2488,2467
2484,2478
2486,2476
2476,2473
2484,2474
2489,2477
2478,2474
2481,2472
2489,2480
2477,2478
2482,2473
2484,2475
2480,2481
2482,2472
2481,2471
2485,2484
2481,2478
2479,2476
2480,2478
2489,2480
2485,2474
2480,2476
2484,2481
2486,2478
2479,2475
2483,2476
2487,2478
2482,2474
2482,2476
2482,2481
2479,2482
2482,2473
2482,2474
2491,2483
2479,2478
2483,2475
2481,2483
2485,2481
2476,2476
2485,2476
2489,2482
2476,2476
2485,2476
2484,2484
2485,2482
2478,2475
2488,2476
2485,2483
2483,2482
2479,2477
2488,2482
2476,2483
2482,2477
2484,2477
